Author Name,Rating,Review Text,Review Date,Sentiment (Rating-Based),is_duplicate_text,duplicate_same_author,Language,Review Text AR,Sentiment
Q.r,5,تتمنى تكرر الزيارة فقط لتشاهد جمال التبخير الكريمي مع اهتمامهم بجودة الطعم ، ويندر ان تجد محمصة تهتم بجودة التحميص وتحافظ على جودة تحضير المشروبات بنفس الوقت .,2022-01-31 03:12:45.689000+00:00,Positive,False,False,ar,تمني تكر الزياره فقط لتشاهد جمال التبخير الكريمي مع اهتمامهم بجوده الطعم ، ويندر ان تجد محمصه تهتم بجوده التحميص وتحافظ علي جوده تحضير المشروبات بنفس الوقت,positive
Majeed,5,قهوة مختصة شغل رائع .,2022-01-30 11:28:32.247000+00:00,Positive,False,False,ar,قهوه مختصه شغل رائع,positive
‪Marwan Mz (MMYZ)‬‏,5,"ماذا تتوقع من محمصة؟
نعم، أنت محق، قهوة لذيذة جدًا.

مع أن طاقم العمل شاب، إلا أن تجربتهم رائعة 😎👌

وبالمناسبة، أنصحك بتجربة ""الشوكولاتة الداكنة 🍫"" 🤍",2022-01-30 05:13:21.740000+00:00,Positive,False,False,ar,ماذا توقع من محمصه؟ نعم، انت محق، قهوه لذيذه جدا مع ان طاقم العمل شاب، الا ان تجربتهم رائعه وبالمناسبه، انصحك بتجربه الشوكولاته الداكنه,positive
Waleed Zahrani,5,تعامل الموظفين رائع، كرم إستقبال وكرم ضيافة.. وأيضا قهوتهم (اليمنية ) ( الكولومبية ) مميزه.,2022-01-29 12:13:36.197000+00:00,Positive,False,False,ar,تعامل الموظفين رائع، كرم استقبال وكرم ضيافه وايضا قهوتهم اليمنيه الكولومبيه ميزه,positive
Ahmed AboAbat,4,"قهوة ممتازة و يفتح الصباح
تستطيع تتذوق القهوة لتختار اللي يعجبك
المشكلة الوحيدة لا توجد عندهم دورة مياه للزبائن",2022-01-29 05:51:22.582000+00:00,Positive,False,False,ar,قهوه متازه و يفتح الصباح تستطيع تذوق القهوه لتختار الي يعجبك المشكله الوحيده لا توجد عندهم دوره مياه لزبائن,positive
Yakazan El Set,5,رائعة ومميزة والطعم ممتاز,2022-01-29 04:51:35.115000+00:00,Positive,False,False,ar,رائعه وميزه والطعم متاز,positive
Abdullah Alarifi,2,جربت الهوت تشوكلت وللاسف غير جيد ابداً,2022-01-28 21:03:50.446000+00:00,Negative,False,False,ar,جربت الهوت تشوكلت ولاسف غير جيد ابدا,negative
JM XC,5,"محمصة جميلة جدًا وبنهم خورافي
واتقدم بشكر خاص للمدير ع كرمه وضيافتة واخلاقة الاكثر من رائعه
وكل الشباب كانوا متعاونين بشرحهم وتقديم النصيحه",2022-01-28 20:16:54.820000+00:00,Positive,False,False,ar,محمصه جميله جدا وبنهم خورافي واتقدم بشكر خاص لمدير ع كرمه وضيافته واخلاقه الاكثر من رائعه وكل الشباب كانوا متعاونين بشرحهم وتقديم النصيحه,positive
Khaled,5,مشهور ومشهور,2022-01-26 19:06:12.857000+00:00,Positive,False,False,fa,مشهور ومشهور,positive
Saad Alharbi,5,سعيد جدًا باكتشاف هذا المكان، طاقم العمل وجودة القهوة رائعة. عبد الوهاب حضّر لي كوبًا لذيذًا من الشوكولاتة الساخنة 🙏🏻 سأعود مجددًا.,2022-01-26 12:17:52.427000+00:00,Positive,False,False,ar,سعيد جدا باكتشاف هذا المكان، طاقم العمل وجوده القهوه رائعه عبد الوهاب حضر لي كوبا لذيذا من الشوكولاته الساخنه ساعود مجدا,positive
Abdurrahman Fahad,5,واحد من أفضل المتخصصين في القهوة على الإطلاق، يجب عليك تجربته، لن تندم!,2022-01-25 21:11:13.863000+00:00,Positive,False,False,ar,واحد من افضل المتخصين في القهوه علي الاطلاق، يجب عليك تجربته، لن تندم,positive
Omar alshmmry Os,5,افضل قهوه في تاريخ القهاوي استمرو الله يديم عزكم,2022-01-25 19:56:50.967000+00:00,Positive,False,False,ar,افضل قهوه في تاريخ القهاوي استمرو اله يديم عزكم,positive
عبدالعزيز المفدى,5,فلات وايت فاااخر من يدين أبو عابد 👍🏼,2022-01-25 19:26:35.177000+00:00,Positive,False,False,ar,فلات وايت فاخر من يدين ابو عابد,positive
بندر الحبابي,5,قهوه مميزه وموظفين مميزين وخاصه عبيده 🥇🥇🥇,2022-01-25 13:17:44.827000+00:00,Positive,False,False,ar,قهوه ميزه وموظفين ميزين وخاصه عبيده,positive
Khalid Aljohani,5,"مكان للي حاب يعشي لذة القهوه الاصلي .
فكرة حلة تشرب قهوتك وانت تشوف كيف تتحمص القهوه والشوكلت قدامك",2022-01-25 05:27:56.650000+00:00,Positive,False,False,ar,مكان لي حاب يعشي لذه القهوه الاصلي فكره حله تشرب قهوتك وانت تشوف كيف تحمص القهوه والشوكلت قدامك,positive
Taghreed Alahmadi,5,من الأماكن الرائعة اللي ما يكفيها زيارة وحدة بس جربت V60 وكانت من الذ القهوة اللي جربتها ، تعامل الموظفين رائع 🤍,2022-01-24 16:56:13.810000+00:00,Positive,False,False,ar,من الاماكن الرائعه الي ما يكفيها زياره وحده بس جربت V60 وكانت من الذ القهوه الي جربتها ، تعامل الموظفين رائع,positive
عمار الأنصاري,5,الباريستا اسطوري خدمة رائعة المكان جمييل,2022-01-23 09:37:04.284000+00:00,Positive,False,False,ar,الباريستا اسطوري خدمه رائعه المكان جميل,positive
J.h,4,"المكان حلو
القهوة ما حبيتها بس بعيد التجربه احس كان فيه مشكله بالكوب الي خذته 🤣 يستحق نعيد التجربه",2022-01-23 07:55:24.545000+00:00,Positive,False,False,ar,المكان حلو القهوه ما حبيتها بس بعيد التجربه احس كان فيه مشكله بالكوب الي خذته يستحق نعيد التجربه,positive
aazziizz2727,4,"محمصة شيڤل

محمصه شيڤل متخصصين في بيع القهوه بأنواعها
ويوجد كذلك بيع القهوه المحمصه التي تصنع في المنازل
تجربه كانت جميله ، وطريقه جميله لتقديم القهوه
جربت من عندهم الشكلاته الساخنه
الاسعار نوعاً ما مرتفعه
ممكن اعيد التجربه مره اخرى

schiffle toaster Chevel Roastery specializes in selling all kinds of coffee There is also the sale of roasted coffee that is made at home It was a beautiful experience, and a beautiful way to serve coffee I tried their shapes Prices are a bit high Can I try again?",2022-01-22 08:01:25.688000+00:00,Positive,False,False,en,محمصه شيڤل محمصه شيڤل خبيرين في بيع القهوه بانواعها وبالتالي كذلك بيع القهوه المحمصه التي تكون في المنازل تجربه كانت جميله ، وطريقه جميله تقدم القهوه جربت من عندهم صورته الساخنه الاسعار نوعا ما مكن اعيد التجربه مره اخري محمصه شيفل محمصه شيفل متخصه في بيع جميع انواع القهوه ويوجد ايضا بيع القهوه المحمصه التي تصنع في المنزل كانت تجربه جميله وطريقه جميله لتقديم القهوه جربت اشكالها الاسعار مرتفعه قليلا هل يمكني المحاوله مره اخري؟,positive
م الحربي,5,مكان جميل وانيق والموضفين متميزين في الخدمه والسرعه,2022-01-22 00:25:06.980000+00:00,Positive,False,False,ar,مكان جميل وانيق والموضفين متميزين في الخدمه والسرعه,positive
Mubarak Al-qadhib,5,"المعروف لا يعرف مشاءالله من افضل كافيهات الرياض

واستقبال الموظفين الراقين لك تدخل وانت مبسوط وتطلع وانت مبسوط من حسن تعامل ومن جودة القهوة واهتماهم بتقديم كوب قهوة فاخر",2022-01-21 20:30:29.944000+00:00,Positive,False,False,ar,المعروف لا يعرف مشاءاله من افضل كافيهات الرياض واستقبال الموظفين الراقين لك تدخل وانت مبسوط وتطلع وانت مبسوط من حسن تعامل ومن جوده القهوه واهتماهم بتقديم كوب قهوه فاخر,positive
Rawabi,3,خدمة سيئة,2022-01-20 19:52:21.436000+00:00,Neutral,False,False,ar,خدمه سيئه,neutral
HANAN Kw,5,‏مكان جميل وتعامل جميل وقهوة أجمل واللذ وربي تجربه جميله جداً وانصحكم زياره المكان🤍,2022-01-20 18:32:46.446000+00:00,Positive,False,False,ar,مكان جميل وتعامل جميل وقهوه اجمل والذ وربي تجربه جميله جدا وانصحكم زياره المكان,positive
Helal Riyadh,5,"جملة واحدة "" قهوة مختصة احترافية 👌",2022-01-20 14:08:27.330000+00:00,Positive,False,False,ar,جمله واحده قهوه مختصه احترافيه,positive
zizo6383 fqihi,5,ابو عابد. يعطيك العافيه على التعامل و الاخيارات المميزة,2022-01-20 12:24:38.107000+00:00,Positive,False,False,ar,ابو عابد يعطيك العافيه علي التعامل و الاخيارات الميزه,positive
وليد التميمي,4,ممتاز,2022-01-20 07:13:31.886000+00:00,Positive,True,False,ar,متاز,positive
عمار علوان,5,افضل قهوة ممكن تشربها ، مكان هادئ وممتاز ، وافضل باريستا بقووة الاخ عبيدة,2022-01-18 22:34:53.324000+00:00,Positive,False,False,ar,افضل قهوه مكن تشربها ، مكان هادئ ومتاز ، وافضل باريستا بقوه الاخ عبيده,positive
مقرن الغدراء,5,"مكان جميل وجودة البن القهوه رائع
وتعامل الاخ (عبيده) اجمل من الرائع
وشكرًا حسن الاستقبال.",2022-01-18 21:54:28.235000+00:00,Positive,False,False,ar,مكان جميل وجوده البن القهوه رائع وتعامل الاخ عبيده اجمل من الرائع وشكرا حسن الاستقبال,positive
Naif Al Sakran,5,غواتيمالا رهييبه,2022-01-17 17:57:08.838000+00:00,Positive,False,False,ar,غواتيمالا رهيبه,positive
حمد فهد,5,محمصة جدا جميلة ومحاصيلها رائعة وعندهم موظف فلبيني اسلوبه لطيف ومحترم جدا ويقترح عليك الافضل افضل محصول جربته غواتيمالا ( لاس لاجاس ) انصحكم فيه,2022-01-15 15:24:18.629000+00:00,Positive,False,False,ar,محمصه جدا جميله ومحاصيلها رائعه وعندهم موظف فلبيني اسلوبه لطيف ومحترم جدا ويقترح عليك الافضل افضل محصول جربته غواتيمالا لاس لاجاس انصحكم فيه,positive
Ibtehal Alazman,5,جوده و طعم و تعامل راقي و اسعار مناسبة … الله يوفقهم,2022-01-14 20:20:57.316000+00:00,Positive,False,False,ar,جوده و طعم و تعامل راقي و اسعار مناسبه اله يوفقهم,positive
